InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
574076,DOT,DOTCOM POSTAGE,1,11/2/2011 15:38,378.02,,United Kingdom
548308,22516,CHILDS GARDEN RAKE BLUE,1,3/30/2011 12:00,2.1,17220,United Kingdom
549316,21680,WOODLAND  STICKERS,12,4/8/2011 9:54,0.85,12705,Germany
537049,21621,VINTAGE UNION JACK BUNTING,2,12/5/2010 11:04,8.5,16241,United Kingdom
564061,22622,BOX OF VINTAGE ALPHABET BLOCKS,1,8/22/2011 14:38,11.95,14505,United Kingdom
568156,22804,CANDLEHOLDER PINK HANGING HEART,3,9/25/2011 12:16,2.95,14367,United Kingdom
581230,22708,WRAP DOLLY GIRL,25,12/8/2011 10:24,0.42,14291,United Kingdom
546417,22998,TRAVEL CARD WALLET KEEP CALM,24,3/13/2011 10:48,0.42,14800,United Kingdom
562955,82482,WOODEN PICTURE FRAME WHITE FINISH,44,8/11/2011 10:14,4.96,,United Kingdom
544970,21675,BUTTERFLIES STICKERS,12,2/25/2011 11:33,0.85,13362,United Kingdom
543369,22900, SET 2 TEA TOWELS I LOVE LONDON ,3,2/7/2011 14:49,2.95,16255,United Kingdom
545344,84978,HANGING HEART JAR T-LIGHT HOLDER,12,3/2/2011 9:24,1.25,16678,United Kingdom
C555629,22270,HAPPY EASTER HANGING DECORATION,-4,6/6/2011 12:04,3.75,14543,United Kingdom
572312,22470,HEART OF WICKER LARGE,3,10/23/2011 15:47,2.95,15022,United Kingdom
572026,23553,LANDMARK FRAME CAMDEN TOWN ,3,10/20/2011 11:40,12.5,13245,United Kingdom
537219,22834,HAND WARMER BABUSHKA DESIGN,2,12/5/2010 15:47,2.1,14081,United Kingdom
580136,20931,BLUE POT PLANT CANDLE ,1,12/1/2011 19:42,2.95,17841,United Kingdom
C579904,82483,WOOD 2 DRAWER CABINET WHITE FINISH,-2,12/1/2011 8:43,6.95,17049,United Kingdom
559506,21395,BLUE POLKADOT BEAKER ,2,7/8/2011 15:17,1.63,,United Kingdom
575152,20973,12 PENCIL SMALL TUBE WOODLAND,2,11/8/2011 16:12,0.65,16284,United Kingdom
575867,23661,MILK MAIDS MUG ,1,11/11/2011 12:44,1.65,15034,United Kingdom
580555,23099,FRENCH CARRIAGE LANTERN,2,12/5/2011 10:18,6.65,14911,EIRE
550519,85123A,WHITE HANGING HEART T-LIGHT HOLDER,18,4/19/2011 9:31,2.95,13141,United Kingdom
575193,23494,VINTAGE DOILY DELUXE SEWING KIT ,3,11/9/2011 9:34,5.95,12681,France
581496,22313,OFFICE MUG WARMER PINK,12,12/9/2011 10:20,1.25,16558,United Kingdom
545895,22954,HEN PARTY CORDON BARRIER TAPE,1,3/7/2011 17:14,2.46,,United Kingdom
544091,21673,WHITE SPOT BLUE CERAMIC DRAWER KNOB,12,2/16/2011 8:37,1.25,14897,United Kingdom
555845,84849D,HOT BATHS SOAP HOLDER,2,6/7/2011 13:19,1.69,17015,United Kingdom
545683,21363,HOME SMALL WOOD LETTERS,1,3/6/2011 11:50,4.95,14903,United Kingdom
545901,21383,PACK OF 12 STICKY BUNNIES,1,3/7/2011 17:52,0.65,15834,United Kingdom
558809,84559b,3D SHEET OF CAT STICKERS,1,7/4/2011 11:10,1.66,,United Kingdom
547194,21035,SET/2 RED RETROSPOT TEA TOWELS ,1,3/21/2011 12:42,3.25,12637,France
540523,84692,BOX OF 24 COCKTAIL PARASOLS,9,1/9/2011 12:51,0.42,13069,United Kingdom
543911,22117,METAL SIGN HER DINNER IS SERVED ,12,2/14/2011 12:46,2.95,17829,United Arab Emirates
544928,21955,DOORMAT UNION JACK GUNS AND ROSES,1,2/24/2011 18:07,15.79,,United Kingdom
569225,20723,STRAWBERRY CHARLOTTE BAG,3,10/2/2011 14:25,0.85,16930,United Kingdom
576249,21899,GARAGE KEY FOB,2,11/14/2011 13:47,0.65,17811,United Kingdom
573937,22959,WRAP CHRISTMAS VILLAGE,25,11/2/2011 10:40,0.42,15830,United Kingdom
571511,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,24,10/17/2011 16:04,0.85,15598,United Kingdom
559914,20655,QUEEN OF SKIES LUGGAGE TAG,1,7/13/2011 15:13,2.46,,United Kingdom
553856,21126,SET OF 6 GIRLS CELEBRATION CANDLES,1,5/19/2011 13:28,1.25,16813,United Kingdom
575884,POST,POSTAGE,3,11/11/2011 13:46,18,12685,France
564162,23236,STORAGE TIN VINTAGE DOILY ,6,8/23/2011 13:27,2.89,13481,United Kingdom
556408,22649,STRAWBERRY FAIRY CAKE TEAPOT,2,6/10/2011 11:54,4.95,13533,United Kingdom
548894,20668,DISCO BALL CHRISTMAS DECORATION,6,4/4/2011 16:01,0.42,,United Kingdom
564758,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,8/30/2011 10:39,2.95,,United Kingdom
550124,21212,PACK OF 72 RETROSPOT CAKE CASES,24,4/14/2011 12:41,0.55,12853,United Kingdom
571305,22457,NATURAL SLATE HEART CHALKBOARD ,1,10/17/2011 9:55,5.79,,United Kingdom
545076,16156S,WRAP PINK FAIRY CAKES ,25,2/28/2011 9:43,0.42,15235,United Kingdom
561102,POST,POSTAGE,1,7/25/2011 11:17,18,12412,Denmark
556256,22969,HOMEMADE JAM SCENTED CANDLES,24,6/9/2011 17:37,1.45,14309,United Kingdom
565726,22952,60 CAKE CASES VINTAGE CHRISTMAS,24,9/6/2011 11:58,0.55,14360,United Kingdom
572074,22141,CHRISTMAS CRAFT TREE TOP ANGEL,8,10/20/2011 13:54,2.1,16284,United Kingdom
563480,POST,POSTAGE,1,8/16/2011 15:52,2.45,,United Kingdom
563928,21155,RED RETROSPOT PEG BAG,1,8/21/2011 15:17,2.55,17059,United Kingdom
568988,23173,REGENCY TEAPOT ROSES ,2,9/29/2011 16:38,9.95,12718,France
545217,90118,PINK DAISY BAG CHARM,1,2/28/2011 16:59,2.46,,United Kingdom
557891,22993,SET OF 4 PANTRY JELLY MOULDS,12,6/23/2011 14:05,1.25,17652,United Kingdom
575840,23343,JUMBO BAG VINTAGE CHRISTMAS ,6,11/11/2011 11:56,2.08,13137,United Kingdom
578921,21972,SET OF 36 DINOSAUR PAPER DOILIES,1,11/27/2011 11:57,1.45,13596,United Kingdom
574076,84519B,CARROT CHARLIE+LOLA COASTER SET,1,11/2/2011 15:38,5.79,,United Kingdom
542858,84997D,PINK 3 PIECE POLKADOT CUTLERY SET,6,2/1/2011 11:40,3.75,17228,United Kingdom
549291,22851,SET 20 NAPKINS FAIRY CAKES DESIGN ,3,4/7/2011 19:05,0.85,16261,United Kingdom
579413,21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,10,11/29/2011 12:50,2.08,13668,United Kingdom
573178,84987,SET OF 36 TEATIME PAPER DOILIES,12,10/28/2011 10:45,1.45,14412,United Kingdom
570215,22147,FELTCRAFT BUTTERFLY HEARTS,3,10/9/2011 11:53,1.45,16066,United Kingdom
570093,22197,POPCORN HOLDER,2,10/7/2011 11:55,0.85,18096,United Kingdom
564974,22798,ANTIQUE GLASS DRESSING TABLE POT,2,8/31/2011 15:32,5.79,,United Kingdom
579124,21892,TRADITIONAL WOODEN CATCH CUP GAME ,1,11/28/2011 12:14,1.25,15721,United Kingdom
574678,23319,BOX OF 6 MINI 50'S CRACKERS,6,11/6/2011 12:36,2.49,13365,United Kingdom
572333,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,24,10/24/2011 10:23,0.29,13704,United Kingdom
561877,22383,LUNCH BAG SUKI DESIGN ,10,7/31/2011 12:16,1.65,16401,United Kingdom
562371,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,2,8/4/2011 14:30,8.5,13709,United Kingdom
542898,20778,GARDEN PATH NOTEBOOK ,2,2/1/2011 14:01,1.65,16110,United Kingdom
560853,22908,PACK OF 20 NAPKINS RED APPLES,1,7/21/2011 12:33,0.85,15311,United Kingdom
567920,84875D,found,5,9/22/2011 17:21,0,,United Kingdom
559672,22412,METAL SIGN NEIGHBOURHOOD WITCH ,12,7/11/2011 14:04,2.1,14796,United Kingdom
556124,17007B,,-4,6/9/2011 10:14,0,,United Kingdom
556082,21116,OWL DOORSTOP,1,6/8/2011 15:22,8.29,,United Kingdom
570871,85231B,CINAMMON SET OF 9 T-LIGHTS,1,10/12/2011 16:36,1.63,,United Kingdom
571715,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,7,10/18/2011 17:04,0.85,17576,United Kingdom
543252,79321,CHILLI LIGHTS,24,2/4/2011 14:58,4.95,17685,United Kingdom
567971,22900,SET 2 TEA TOWELS I LOVE LONDON ,36,9/23/2011 10:04,3.25,16681,United Kingdom
571502,22169,FAMILY ALBUM WHITE PICTURE FRAME,2,10/17/2011 15:18,8.5,14422,United Kingdom
563404,22617,BAKING SET SPACEBOY DESIGN,3,8/16/2011 11:04,4.95,16303,United Kingdom
562275,23291,DOLLY GIRL CHILDRENS CUP,8,8/4/2011 10:04,1.25,12689,France
569898,85093,CANDY SPOT EGG WARMER HARE,2,10/6/2011 16:08,0.83,,United Kingdom
549342,35818B,,-53,4/8/2011 11:06,0,,United Kingdom
542741,84313C,ORANGE TV TRAY TABLE ,2,1/31/2011 16:02,4.25,17375,United Kingdom
547223,21871,SAVE THE PLANET MUG,6,3/21/2011 15:10,1.25,12867,United Kingdom
539492,22753,SMALL YELLOW BABUSHKA NOTEBOOK ,1,12/20/2010 10:14,1.66,,United Kingdom
543191,21985,PACK OF 12 HEARTS DESIGN TISSUES ,12,2/4/2011 11:54,0.29,13137,United Kingdom
573904,23177,TREASURE ISLAND BOOK BOX,1,11/1/2011 14:54,2.25,14505,United Kingdom
548522,21090,SET/6 COLLAGE PAPER PLATES,3,3/31/2011 16:43,0.83,,United Kingdom
564221,15056bl,EDWARDIAN PARASOL BLACK,3,8/24/2011 9:36,12.46,,United Kingdom
559912,22456,NATURAL SLATE CHALKBOARD LARGE ,3,7/13/2011 15:04,4.95,14221,United Kingdom
563427,23209,LUNCH BAG VINTAGE DOILY ,3,8/16/2011 11:40,1.65,16470,United Kingdom
579156,23359,SET OF 12 T-LIGHTS VINTAGE DOILY,12,11/28/2011 13:47,1.95,17419,United Kingdom
557065,21990,MODERN FLORAL STATIONERY SET,12,6/16/2011 15:08,1.25,17157,United Kingdom
547580,22697,GREEN REGENCY TEACUP AND SAUCER,6,3/24/2011 10:48,2.95,13488,United Kingdom
561804,84944,SET OF 6 KASHMIR FOLKART BAUBLES,12,7/29/2011 14:40,1.65,14191,United Kingdom
539246,85114C,RED ENCHANTED FOREST PLACEMAT,8,12/16/2010 13:33,1.65,14606,United Kingdom
544673,22997,TRAVEL CARD WALLET UNION JACK,1,2/22/2011 15:46,0.42,13421,United Kingdom
567678,22654,DELUXE SEWING KIT ,3,9/21/2011 15:57,5.95,15399,United Kingdom
549155,35914,PINK CHICK EGG WARMER + EGG CUP,2,4/6/2011 17:08,0.83,,United Kingdom
565591,21181,PLEASE ONE PERSON METAL SIGN,96,9/5/2011 13:54,1.85,16029,United Kingdom
565920,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,6,9/8/2011 8:56,2.95,15298,United Kingdom
544930,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,2,2/24/2011 18:26,2.95,17472,United Kingdom
556108,20902,VINTAGE KEEPSAKE BOX PARIS DAYS,3,6/8/2011 17:59,4.13,,United Kingdom
568531,21917,SET 12 KIDS  WHITE CHALK STICKS,2,9/27/2011 13:49,0.42,16713,United Kingdom
573082,85123A,WHITE HANGING HEART T-LIGHT HOLDER,36,10/27/2011 14:21,2.55,17173,United Kingdom
545697,22791,T-LIGHT GLASS FLUTED ANTIQUE,2,3/6/2011 14:38,1.25,14504,United Kingdom
559528,10135,COLOURING PENCILS BROWN TUBE,6,7/10/2011 11:34,1.25,13064,United Kingdom
560300,21212,PACK OF 72 RETROSPOT CAKE CASES,24,7/18/2011 10:29,0.55,14911,EIRE
578901,21181,PLEASE ONE PERSON METAL SIGN,1,11/27/2011 11:47,2.1,17812,United Kingdom
548978,84992,72 SWEETHEART FAIRY CAKE CASES,24,4/5/2011 12:08,0.55,15727,United Kingdom
554770,22405,MONEY BOX POCKET MONEY DESIGN,12,5/26/2011 11:40,1.25,14911,EIRE
575930,90202A,PURPLE ENAMEL FLOWER HAIR TIE,1,11/11/2011 17:58,2.9,,United Kingdom
568241,47504K,ENGLISH ROSE GARDEN SECATEURS,12,9/26/2011 12:10,0.79,15218,United Kingdom
554084,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,12,5/22/2011 11:52,0.95,12909,United Kingdom
544802,72232,FENG SHUI PILLAR CANDLE,96,2/23/2011 13:57,0.19,13149,United Kingdom
565840,21212,PACK OF 72 RETROSPOT CAKE CASES,2,9/7/2011 12:02,1.25,,United Kingdom
569414,22114,HOT WATER BOTTLE TEA AND SYMPATHY,34,10/4/2011 10:11,9.13,,United Kingdom
548711,22722,SET OF 6 SPICE TINS PANTRY DESIGN,1,4/3/2011 14:24,3.95,18116,United Kingdom
547937,22561,WOODEN SCHOOL COLOURING SET,2,3/28/2011 14:27,1.65,15068,United Kingdom
565617,21358,TOAST ITS - HAPPY BIRTHDAY,1,9/5/2011 15:30,0.83,,United Kingdom
541871,22774,RED DRAWER KNOB ACRYLIC EDWARDIAN,2,1/24/2011 9:41,2.46,,United Kingdom
556259,22699,ROSES REGENCY TEACUP AND SAUCER ,6,6/9/2011 17:53,2.95,12721,France
546537,20725,LUNCH BAG RED RETROSPOT,2,3/14/2011 14:32,1.65,15005,United Kingdom
548493,22423,REGENCY CAKESTAND 3 TIER,16,3/31/2011 13:14,10.95,16839,United Kingdom
569360,22728,ALARM CLOCK BAKELIKE PINK,1,10/3/2011 14:59,3.75,14653,United Kingdom
575587,15036,ASSORTED COLOURS SILK FAN,12,11/10/2011 12:01,0.83,17461,United Kingdom
538709,22113,GREY HEART HOT WATER BOTTLE,1,12/14/2010 10:46,3.75,16442,United Kingdom
575255,84997B,CHILDRENS CUTLERY RETROSPOT RED ,144,11/9/2011 11:55,3.75,15769,United Kingdom
556672,82600,NO SINGING METAL SIGN,1,6/13/2011 17:08,2.1,13742,United Kingdom
558475,23139,SINGLE WIRE HOOK PINK HEART,2,6/29/2011 15:58,3.29,,United Kingdom
566271,22624,IVORY KITCHEN SCALES,2,9/11/2011 13:44,8.5,14250,United Kingdom
574740,21116,OWL DOORSTOP,16,11/6/2011 16:07,4.25,12357,Switzerland
579141,22786,CUSHION COVER PINK UNION JACK,2,11/28/2011 13:06,5.95,17019,United Kingdom
580997,72800E,4 IVORY DINNER CANDLES SILVER FLOCK,10,12/6/2011 17:23,0.79,15023,United Kingdom
572194,72741,GRAND CHOCOLATECANDLE,9,10/21/2011 11:43,1.45,17832,United Kingdom
554935,22927,GREEN GIANT GARDEN THERMOMETER,2,5/27/2011 13:30,5.95,14338,United Kingdom
554283,21124,SET/10 BLUE POLKADOT PARTY CANDLES,24,5/23/2011 14:11,1.25,17686,United Kingdom
580744,22210,WOOD STAMP SET BEST WISHES,60,12/6/2011 9:31,0.83,13694,United Kingdom
550208,21071,VINTAGE BILLBOARD DRINK ME MUG,6,4/15/2011 10:39,2.46,,United Kingdom
551517,22995,TRAVEL CARD WALLET SUKI,4,5/1/2011 11:14,0.42,16931,United Kingdom
541423,90115,SUMMER BUTTERFLIES BAG CHARM,1,1/17/2011 17:54,2.46,,United Kingdom
570703,21770,OPEN CLOSED METAL SIGN,2,10/12/2011 9:50,4.95,14911,EIRE
562688,82551,LAUNDRY 15C METAL SIGN,2,8/8/2011 13:53,1.45,13869,United Kingdom
562717,22654,DELUXE SEWING KIT ,1,8/8/2011 15:42,11.63,,United Kingdom
575068,23199,JUMBO BAG APPLES,10,11/8/2011 12:46,2.08,14282,United Kingdom
574063,23184,BULL DOG BOTTLE OPENER,1,11/2/2011 14:31,4.95,13271,United Kingdom
547656,85049F,BABY BOOM RIBBONS ,2,3/24/2011 12:53,1.25,13263,United Kingdom
565150,22962,JAM JAR WITH PINK LID,12,9/1/2011 14:26,0.72,14298,United Kingdom
569202,20726,LUNCH BAG WOODLAND,1,9/30/2011 17:22,4.13,,United Kingdom
567614,23327,HANGING CLEAR MINI BOTTLE,48,9/21/2011 11:55,0.63,16103,United Kingdom
575874,22614,PACK OF 12 SPACEBOY TISSUES,24,11/11/2011 12:56,0.39,17054,United Kingdom
549716,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,4/11/2011 14:43,2.95,14628,United Kingdom
540498,84813,SET OF 4 DIAMOND NAPKIN RINGS,6,1/9/2011 10:06,12.75,17243,United Kingdom
562128,22469,HEART OF WICKER SMALL,24,8/3/2011 9:07,1.65,16150,United Kingdom
570442,22852,DOG BOWL VINTAGE CREAM,1,10/10/2011 14:37,4.25,16549,United Kingdom
538812,20963,APPLE BATH SPONGE,10,12/14/2010 12:25,1.25,18044,United Kingdom
580880,22442,GROW YOUR OWN FLOWERS SET OF 3,12,12/6/2011 12:19,1.95,14121,United Kingdom
539437,22777,GLASS CLOCHE LARGE,2,12/17/2010 14:54,16.98,,United Kingdom
544476,22222,CAKE PLATE LOVEBIRD WHITE,1,2/21/2011 9:58,4.95,14796,United Kingdom
546542,21754,HOME BUILDING BLOCK WORD,2,3/14/2011 15:13,5.95,13263,United Kingdom
544574,72807A,SET/3 ROSE CANDLE IN JEWELLED BOX,4,2/21/2011 13:51,4.25,12365,Cyprus
572121,23077,DOUGHNUT LIP GLOSS ,20,10/20/2011 19:51,1.25,17092,United Kingdom
556714,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,5,6/14/2011 10:49,2.95,14680,United Kingdom
572528,22367,CHILDRENS APRON SPACEBOY DESIGN,1,10/24/2011 15:43,1.95,13176,United Kingdom
579087,21137,BLACK RECORD COVER FRAME,8,11/28/2011 10:35,3.75,13914,United Kingdom
543828,22969,HOMEMADE JAM SCENTED CANDLES,12,2/14/2011 9:45,1.45,14156,EIRE
562457,21078,SET/20 STRAWBERRY PAPER NAPKINS ,1,8/5/2011 11:00,0.85,18079,United Kingdom
546850,21181,PLEASE ONE PERSON METAL SIGN,6,3/17/2011 13:20,2.1,13268,United Kingdom
547652,82583,HOT BATHS METAL SIGN,1,3/24/2011 12:15,2.1,14606,United Kingdom
562113,48116,DOORMAT MULTICOLOUR STRIPE,1,8/2/2011 16:11,15.79,,United Kingdom
559921,21711,FOLDING UMBRELLA WHITE/RED POLKADOT,1,7/13/2011 15:42,4.95,13667,United Kingdom
565133,23295,SET OF 12 MINI LOAF BAKING CASES,8,9/1/2011 12:46,0.83,13458,United Kingdom
574672,20961,STRAWBERRY BATH SPONGE ,1,11/6/2011 12:25,1.25,13532,United Kingdom
572758,84952B,BLACK LOVE BIRD T-LIGHT HOLDER,1,10/25/2011 18:39,7.46,,United Kingdom
554310,23202,JUMBO BAG VINTAGE LEAF,5,5/23/2011 15:25,4.13,,United Kingdom
541695,84596F,SMALL MARSHMALLOWS PINK BOWL,8,1/20/2011 18:01,0.83,,United Kingdom
578783,21990,MODERN FLORAL STATIONERY SET,6,11/25/2011 11:58,1.25,12748,United Kingdom
542664,22313,OFFICE MUG WARMER PINK,1,1/31/2011 12:14,5.79,,United Kingdom
579458,21232,STRAWBERRY CERAMIC TRINKET POT,1,11/29/2011 14:38,1.25,16549,United Kingdom
562888,20724,RED RETROSPOT CHARLOTTE BAG,10,8/10/2011 11:58,0.85,14388,United Kingdom
580152,22613,PACK OF 20 SPACEBOY NAPKINS,12,12/2/2011 10:22,0.85,12364,Belgium
563909,85204,HANGING WOOD AND FELT FLOWER,5,8/21/2011 12:36,0.12,15701,United Kingdom
564372,20727,LUNCH BAG  BLACK SKULL.,20,8/25/2011 9:55,1.65,12714,France
581147,22597,MUSICAL ZINC HEART DECORATION ,3,12/7/2011 14:01,0.29,16426,United Kingdom
564342,22097,SWALLOW SQUARE TISSUE BOX,3,8/24/2011 14:53,0.39,16340,United Kingdom
563239,22616,PACK OF 12 LONDON TISSUES ,24,8/15/2011 10:02,0.29,15048,United Kingdom
565672,22078,RIBBON REEL LACE DESIGN ,10,9/6/2011 9:34,2.1,17700,United Kingdom
568310,22666,RECIPE BOX PANTRY YELLOW DESIGN,6,9/26/2011 12:48,2.95,14911,EIRE
546984,85049C,ROMANTIC PINKS RIBBONS ,1,3/18/2011 12:35,1.25,15019,United Kingdom
567174,84991,60 TEATIME FAIRY CAKE CASES,1,9/18/2011 13:31,0.55,16438,United Kingdom
539225,84792,ENCHANTED BIRD COATHANGER 5 HOOK,4,12/16/2010 13:02,4.65,15379,United Kingdom
547103,20685,DOORMAT RED RETROSPOT,10,3/21/2011 10:54,6.75,15218,United Kingdom
575875,21116,OWL DOORSTOP,1,11/11/2011 13:06,8.29,,United Kingdom
581439,70007,HI TEC ALPINE HAND WARMER,1,12/8/2011 16:30,3.29,,United Kingdom
540355,22080,RIBBON REEL POLKADOTS ,1,1/6/2011 15:11,4.21,,United Kingdom
546679,21224,SET/4 SKULL BADGES,3,3/15/2011 16:47,1.25,13121,United Kingdom
567473,23301,GARDENERS KNEELING PAD KEEP CALM ,2,9/20/2011 12:50,1.65,17841,United Kingdom
570455,23198,PANTRY MAGNETIC  SHOPPING LIST,1,10/10/2011 15:27,1.45,14529,United Kingdom
541485,15056BL,EDWARDIAN PARASOL BLACK,1,1/18/2011 13:05,5.95,18118,United Kingdom
573274,20725,LUNCH BAG RED RETROSPOT,3,10/28/2011 13:10,4.96,,United Kingdom
546994,21877,HOME SWEET HOME MUG,144,3/18/2011 13:20,1.06,16684,United Kingdom
545660,22093,MOTORING TISSUE BOX,6,3/4/2011 14:28,1.25,17191,United Kingdom
551986,22700,BLACK AND WHITE DOG BOWL,2,5/5/2011 14:41,2.95,13888,United Kingdom
575986,21217,RED RETROSPOT ROUND CAKE TINS,1,11/13/2011 14:11,9.95,13018,United Kingdom
567878,47504H,ENGLISH ROSE SPIRIT LEVEL ,3,9/22/2011 14:42,0.79,16910,United Kingdom
548867,22148,EASTER CRAFT 4 CHICKS ,5,4/4/2011 14:17,1.95,14719,United Kingdom
550209,84519B,CARROT CHARLIE+LOLA COASTER SET,1,4/15/2011 10:39,5.79,,United Kingdom
539761,22507,MEMO BOARD RETROSPOT  DESIGN,4,12/22/2010 10:29,4.95,17593,United Kingdom
562558,22189,CREAM HEART CARD HOLDER,4,8/5/2011 16:43,3.95,13451,United Kingdom
564647,22208,WOOD STAMP SET THANK YOU,6,8/26/2011 13:56,0.83,17920,United Kingdom
565685,22595,GINGHAM HEART DECORATION,24,9/6/2011 10:53,0.85,15671,United Kingdom
556910,37479P,CUBIC MUG FLOCK PINK ON BROWN,6,6/15/2011 13:25,0.39,12748,United Kingdom
543481,22540,MINI JIGSAW CIRCUS PARADE ,20,2/8/2011 16:25,0.42,14606,United Kingdom
536876,21755,LOVE BUILDING BLOCK WORD,1,12/3/2010 11:36,11.87,,United Kingdom
555247,22470,HEART OF WICKER LARGE,6,6/1/2011 14:42,2.95,14315,United Kingdom
581219,23660,HENRIETTA HEN MUG ,1,12/8/2011 9:28,4.13,,United Kingdom
572335,21790,VINTAGE SNAP CARDS,12,10/24/2011 10:27,0.85,14493,United Kingdom
542543,22960,JAM MAKING SET WITH JARS,6,1/28/2011 14:42,4.25,13141,United Kingdom
550470,22570,FELTCRAFT CUSHION RABBIT,1,4/18/2011 13:49,7.46,,United Kingdom
564962,23123,COCKTAIL SWORDS 50 PIECES,6,8/31/2011 14:35,0.83,17777,United Kingdom
560926,21865,PINK UNION JACK  PASSPORT COVER ,1,7/22/2011 9:20,0.83,,United Kingdom
563031,21175,GIN + TONIC DIET METAL SIGN,3,8/11/2011 14:38,2.55,13263,United Kingdom
574950,47310M,SMALL POP BOX FUNKY MONKEY,1,11/8/2011 9:29,1.63,,United Kingdom
565865,23229,VINTAGE DONKEY TAIL GAME ,6,9/7/2011 15:07,3.75,12637,France
546235,82551,LAUNDRY 15C METAL SIGN,6,3/10/2011 12:42,1.45,14976,United Kingdom
578844,22174,PHOTO CUBE,1,11/25/2011 16:14,3.29,,United Kingdom
564093,22768,FAMILY PHOTO FRAME CORNICE,2,8/23/2011 10:29,9.95,14930,Channel Islands
541086,84997C,BLUE 3 PIECE POLKADOT CUTLERY SET,6,1/13/2011 12:32,3.75,16503,United Kingdom
548739,37446,MINI CAKE STAND WITH HANGING CAKES,1,4/4/2011 11:28,1.45,15493,United Kingdom
562670,22796,PHOTO FRAME 3 CLASSIC HANGING,2,8/8/2011 13:42,9.95,14911,EIRE
565930,22930,BAKING MOULD HEART MILK CHOCOLATE,6,9/8/2011 10:32,2.55,12685,France
571714,72807C,SET/3 VANILLA SCENTED CANDLE IN BOX,1,10/18/2011 17:00,8.29,,United Kingdom
576053,84992,72 SWEETHEART FAIRY CAKE CASES,1,11/13/2011 14:53,0.55,16726,United Kingdom
549831,22728,ALARM CLOCK BAKELIKE PINK,4,4/12/2011 13:10,3.75,14844,United Kingdom
540026,85202,HANGING WOOD AND FELT HEART,8,1/4/2011 13:25,0.43,,United Kingdom
541507,20711,JUMBO BAG TOYS ,1,1/18/2011 16:05,4.13,,United Kingdom
579091,84031A,CHARLIE+LOLA RED HOT WATER BOTTLE ,3,11/28/2011 10:49,4.65,14893,United Kingdom
540630,21034,REX CASH+CARRY JUMBO SHOPPER,1,1/10/2011 11:59,0.95,17849,United Kingdom
566929,22572,ROCKING HORSE GREEN CHRISTMAS ,12,9/15/2011 15:21,0.85,17428,United Kingdom
547250,35911A,MULTICOLOUR RABBIT EGG WARMER,1,3/22/2011 9:30,0.83,,United Kingdom
537209,17090D,VANILLA INCENSE 40 CONES IN TIN,1,12/5/2010 15:12,1.25,14606,United Kingdom
544660,22083,PAPER CHAIN KIT RETROSPOT,6,2/22/2011 13:47,2.95,15078,United Kingdom
536592,17012D,ORIGAMI ROSE INCENSE/CANDLE SET ,1,12/1/2010 17:06,2.51,,United Kingdom
568703,21479,WHITE SKULL HOT WATER BOTTLE ,3,9/28/2011 15:21,4.25,12748,United Kingdom
553074,23202,JUMBO BAG VINTAGE LEAF,1,5/13/2011 11:45,2.08,15529,United Kingdom
566290,71053,WHITE METAL LANTERN,1,9/11/2011 15:24,3.75,14456,United Kingdom
568719,84568,GIRLS ALPHABET IRON ON PATCHES ,2,9/28/2011 16:19,0.42,,United Kingdom
556042,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,24,6/8/2011 12:44,0.55,14367,United Kingdom
565295,72741,GRAND CHOCOLATECANDLE,9,9/2/2011 12:01,1.45,12794,Portugal
568221,23436,VINTAGE CHRISTMAS GIFT BAG LARGE ,12,9/26/2011 10:05,1.25,14911,EIRE
558862,85185B,PINK HORSE SOCK PUPPET,12,7/4/2011 12:25,2.95,13901,United Kingdom
569575,22076,6 RIBBONS EMPIRE  ,12,10/5/2011 10:37,1.65,16106,United Kingdom
578926,21042,RED RETROSPOT APRON ,1,11/27/2011 12:24,5.95,18156,United Kingdom
568198,23109,PACK OF SIX LED TEA LIGHTS,6,9/25/2011 14:52,2.89,16771,United Kingdom
546542,22919,HERB MARKER MINT,2,3/14/2011 15:13,0.65,13263,United Kingdom
549953,22355,CHARLOTTE BAG SUKI DESIGN,10,4/13/2011 13:15,0.85,12766,Portugal
C561608,23296,SET OF 6 TEA TIME BAKING CASES,-4,7/28/2011 12:19,1.25,15827,United Kingdom
568064,21232,STRAWBERRY CERAMIC TRINKET BOX,12,9/23/2011 13:42,1.25,14880,United Kingdom
539475,22243,5 HOOK HANGER RED MAGIC TOADSTOOL,1,12/19/2010 14:41,1.65,16686,United Kingdom
551525,85049D,BRIGHT BLUES RIBBONS ,7,5/1/2011 12:37,1.25,14667,United Kingdom
